HITId,Input.hit,item,prediction
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-error-task1,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-error-task2,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-error-task3,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-error-task4,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-error-task5,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-loading-task1,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-loading-task2,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-loading-task3,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-loading-task4,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-loading-task5,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-popup-task1,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-popup-task2,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-popup-task3,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-popup-task4,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-popup-task5,not
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-pornographic-task1,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-pornographic-task2,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-pornographic-task3,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-pornographic-task4,no
3M93N4X8HKNLW4B01OT1F6O5GOHSJX,137,Answer.question-pornographic-task5,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-ad-task1,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-ad-task2,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-ad-task3,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-ad-task4,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-ad-task5,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-captcha-task1,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-captcha-task2,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-captcha-task3,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-captcha-task4,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-captcha-task5,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-cutoff-task1,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-cutoff-task2,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-cutoff-task3,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-cutoff-task4,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-cutoff-task5,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-error-task1,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-error-task2,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-error-task3,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-error-task4,very
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-error-task5,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-loading-task1,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-loading-task2,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-loading-task3,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-loading-task4,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-loading-task5,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-popup-task1,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-popup-task2,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-popup-task3,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-popup-task4,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-popup-task5,not
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-pornographic-task1,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-pornographic-task2,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-pornographic-task3,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-pornographic-task4,no
3SA4EMRVJV2HH6UMNZF12W4YUV50PJ,182,Answer.question-pornographic-task5,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-ad-task1,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-ad-task2,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-ad-task3,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-ad-task4,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-ad-task5,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-captcha-task1,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-captcha-task2,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-captcha-task3,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-captcha-task4,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-captcha-task5,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-cutoff-task1,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-cutoff-task2,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-cutoff-task3,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-cutoff-task4,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-cutoff-task5,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-error-task1,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-error-task2,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-error-task3,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-error-task4,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-error-task5,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-loading-task1,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-loading-task2,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-loading-task3,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-loading-task4,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-loading-task5,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-popup-task1,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-popup-task2,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-popup-task3,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-popup-task4,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-popup-task5,not
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-pornographic-task1,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-pornographic-task2,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-pornographic-task3,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-pornographic-task4,no
3TUOHPJXYHXFY5XY2XI334Z5XZSXW5,106,Answer.question-pornographic-task5,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-ad-task1,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-ad-task2,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-ad-task3,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-ad-task4,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-ad-task5,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-captcha-task1,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-captcha-task2,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-captcha-task3,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-captcha-task4,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-captcha-task5,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-cutoff-task1,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-cutoff-task2,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-cutoff-task3,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-cutoff-task4,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-cutoff-task5,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-error-task1,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-error-task2,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-error-task3,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-error-task4,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-error-task5,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-loading-task1,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-loading-task2,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-loading-task3,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-loading-task4,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-loading-task5,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-popup-task1,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-popup-task2,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-popup-task3,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-popup-task4,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-popup-task5,not
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-pornographic-task1,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-pornographic-task2,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-pornographic-task3,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-pornographic-task4,no
3SCKNODZ0XGVWWITSJNIDM9Q2U9N79,165,Answer.question-pornographic-task5,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-ad-task1,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-ad-task2,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-ad-task3,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-ad-task4,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-ad-task5,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-captcha-task1,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-captcha-task2,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-captcha-task3,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-captcha-task4,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-captcha-task5,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-cutoff-task1,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-cutoff-task2,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-cutoff-task3,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-cutoff-task4,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-cutoff-task5,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-error-task1,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-error-task2,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-error-task3,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-error-task4,very
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-error-task5,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-loading-task1,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-loading-task2,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-loading-task3,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-loading-task4,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-loading-task5,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-popup-task1,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-popup-task2,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-popup-task3,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-popup-task4,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-popup-task5,not
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-pornographic-task1,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-pornographic-task2,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-pornographic-task3,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-pornographic-task4,no
324N5FAHSXBWZGYMD4YIR88PUHBKVT,155,Answer.question-pornographic-task5,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-ad-task1,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-ad-task2,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-ad-task3,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-ad-task4,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-ad-task5,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-captcha-task1,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-captcha-task2,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-captcha-task3,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-captcha-task4,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-captcha-task5,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-cutoff-task1,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-cutoff-task2,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-cutoff-task3,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-cutoff-task4,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-cutoff-task5,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-error-task1,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-error-task2,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-error-task3,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-error-task4,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-error-task5,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-loading-task1,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-loading-task2,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-loading-task3,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-loading-task4,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-loading-task5,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-popup-task1,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-popup-task2,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-popup-task3,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-popup-task4,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-popup-task5,not
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-pornographic-task1,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-pornographic-task2,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-pornographic-task3,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-pornographic-task4,no
3UY4PIS8QRLHLA3R3369CCIDZ89N1C,134,Answer.question-pornographic-task5,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-ad-task1,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-ad-task2,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-ad-task3,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-ad-task4,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-ad-task5,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-captcha-task1,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-captcha-task2,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-captcha-task3,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-captcha-task4,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-captcha-task5,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-cutoff-task1,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-cutoff-task2,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-cutoff-task3,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-cutoff-task4,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-cutoff-task5,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-error-task1,very
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-error-task2,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-error-task3,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-error-task4,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-error-task5,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-loading-task1,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-loading-task2,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-loading-task3,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-loading-task4,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-loading-task5,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-popup-task1,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-popup-task2,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-popup-task3,very
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-popup-task4,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-popup-task5,not
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-pornographic-task1,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-pornographic-task2,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-pornographic-task3,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-pornographic-task4,no
31HLTCK4BLVRXU23NDD3TGGWN0UVG1,193,Answer.question-pornographic-task5,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-ad-task1,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-ad-task2,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-ad-task3,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-ad-task4,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-ad-task5,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-captcha-task1,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-captcha-task2,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-captcha-task3,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-captcha-task4,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-captcha-task5,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-cutoff-task1,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-cutoff-task2,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-cutoff-task3,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-cutoff-task4,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-cutoff-task5,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-error-task1,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-error-task2,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-error-task3,abit
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-error-task4,very
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-error-task5,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-loading-task1,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-loading-task2,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-loading-task3,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-loading-task4,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-loading-task5,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-popup-task1,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-popup-task2,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-popup-task3,abit
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-popup-task4,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-popup-task5,not
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-pornographic-task1,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-pornographic-task2,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-pornographic-task3,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-pornographic-task4,no
3MA5N0ATTCB9E5YR3E3EDAR31QDKW3,156,Answer.question-pornographic-task5,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-ad-task1,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-ad-task2,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-ad-task3,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-ad-task4,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-ad-task5,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-captcha-task1,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-captcha-task2,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-captcha-task3,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-captcha-task4,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-captcha-task5,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-cutoff-task1,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-cutoff-task2,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-cutoff-task3,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-cutoff-task4,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-cutoff-task5,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-error-task1,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-error-task2,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-error-task3,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-error-task4,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-error-task5,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-loading-task1,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-loading-task2,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-loading-task3,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-loading-task4,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-loading-task5,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-popup-task1,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-popup-task2,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-popup-task3,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-popup-task4,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-popup-task5,not
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-pornographic-task1,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-pornographic-task2,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-pornographic-task3,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-pornographic-task4,no
356ZPKYPUHHEE1Q7V7QAUOYI68JPY8,121,Answer.question-pornographic-task5,no
33J5JKFMK6YYYAUY6ZC94ZSF23AQ3U,153,Answer.question-ad-task1,no
33J5JKFMK6YYYAUY6ZC94ZSF23AQ3U,153,Answer.question-ad-task2,no
33J5JKFMK6YYYAUY6ZC94ZSF23AQ3U,153,Answer.question-ad-task3,no
